contract_id;Business Name;Unit Code;Start;end;qty;tarif;thbl
TJC/2301/1654;C0110;TC/01/10;738;738;0;17000;2023-04
TJC/2301/1655;C0111;TC/01/11;325;327;2;42200;2023-04
TJC/2301/1658;C0112;TC/01/12;481;481;0;17000;2023-04
TJC/2301/1659;C0115;TC/01/15;411;413;2;42200;2023-04
TJC/2301/1661;C0116;TC/01/16;59;60;1;29600;2023-04
TJC/2301/1662;C0117;TC/01/17;0;0;0;17000;2023-04
TJC/2301/1663;C0118;TC/01/18;164;164;0;17000;2023-04
TJC/2301/1664;C0119;TC/01/19;352;357;5;80000;2023-04
TJC/2301/1665;C0120;TC/01/20;513;514;1;29600;2023-04
TJC/2301/1666;C0121;TC/01/21;382;383;1;29600;2023-04
TJC/2301/1667;C0122;TC/01/22;587;591;4;67400;2023-04
TJC/2301/1669;C0123;TC/01/23;545;546;1;29600;2023-04
TJC/2301/1670;C0124;TC/01/24;456;457;1;29600;2023-04
TJC/2301/1671;C0125;TC/01/25;615;622;7;105200;2023-04
TJC/2301/1672;C0126;TC/01/26;511;511;0;17000;2023-04
TJC/2301/1696;C0215;TC/02/15;797;797;0;17000;2023-04
TJC/2301/1841;C0703;TC/07/03;159;159;0;17000;2023-04
TJC/2301/1698;C0216;TC/02/16;259;264;5;80000;2023-04
TJC/2301/1700;C0218;TC/02/18;554;559;5;80000;2023-04
TJC/2301/1728;C0305;TC/03/05;788;797;9;130400;2023-04
TJC/2301/1729;C0307;TC/03/07;14;14;0;17000;2023-04
TJC/2301/1731;C0308;TC/03/08;440;441;1;29600;2023-04
TJC/2301/1733;C0309;TC/03/09;52;52;0;17000;2023-04
TJC/2301/1734;C0310;TC/03/10;950;961;11;155600;2023-04
TJC/2301/1735;C0311;TC/03/11;448;454;6;92600;2023-04
TJC/2301/1727;C0303;TC/03/03;448;456;8;117800;2023-04
TJC/2301/1736;C0312;TC/03/12;202;202;0;17000;2023-04
TJC/2301/1740;C0317;TC/03/17;251;251;0;17000;2023-04
TJC/2301/1741;C0318;TC/03/18;149;149;0;17000;2023-04
TJC/2301/1742;C0319;TC/03/19;163;163;0;17000;2023-04
TJC/2301/1743;C0320;TC/03/20;488;492;4;67400;2023-04
TJC/2301/1744;C0321;TC/03/21;"1.371,00";"1.371,00";0;17000;2023-04
TJC/2301/1746;C0322;TC/03/22;674;683;9;130400;2023-04
TJC/2301/1738;C0316;TC/03/16;674;674;0;17000;2023-04
TJC/2301/1726;C0302;TC/03/02;523;523;0;17000;2023-04
TJC/2301/1725;C0301;TC/03/01;160;160;0;17000;2023-04
TJC/2301/1723;C0234;TC/02/34;205;207;2;42200;2023-04
TJC/2301/1702;C0219;TC/02/19;792;801;9;130400;2023-04
TJC/2301/1703;C0220;TC/02/20;135;136;1;29600;2023-04
TJC/2301/1705;C0221;TC/02/21;222;223;1;29600;2023-04
TJC/2301/1706;C0222;TC/02/22;"1.161,00";"1.168,00";7;105200;2023-04
TJC/2301/1709;C0223;TC/02/23;"2.050,00";"2.054,00";4;67400;2023-04
TJC/2301/1710;C0224;TC/02/24;309;311;2;42200;2023-04
TJC/2301/1711;C0225;TC/02/25;50;60;10;143000;2023-04
TJC/2301/1712;C0226;TC/02/26;406;406;0;17000;2023-04
TJC/2301/1713;C0227;TC/02/27;236;239;3;54800;2023-04
TJC/2301/1714;C0228;TC/02/28;166;166;0;17000;2023-04
TJC/2301/1716;C0229;TC/02/29;569;570;1;29600;2023-04
TJC/2301/1717;C0230;TC/02/30;500;502;2;42200;2023-04
TJC/2301/1719;C0231;TC/02/31;351;362;11;155600;2023-04
TJC/2301/1720;C0232;TC/02/32;693;693;0;17000;2023-04
TJC/2301/1721;C0233;TC/02/33;720;722;2;42200;2023-04
TJC/2301/1699;C0217;TC/02/17;233;233;0;17000;2023-04
TJC/2301/1842;C0705;TC/07/05;128;130;2;42200;2023-04
TJC/2301/1843;C0707;TC/07/07;36;36;0;17000;2023-04
TJC/2301/1844;C0708;TC/07/08;38;38;0;17000;2023-04
TJC/2301/1971;C1011;TC/10/11;116;116;0;17000;2023-04
TJC/2301/1973;C1012;TC/10/12;116;116;0;17000;2023-04
TJC/2301/1975;C1015;TC/10/15;439;439;0;17000;2023-04
TJC/2301/1976;C1016;TC/10/16;351;354;3;54800;2023-04
TJC/2301/1978;C1018;TC/10/18;615;617;2;42200;2023-04
TJC/2301/1979;C1019;TC/10/19;226;226;0;17000;2023-04
TJC/2301/1969;C1010;TC/10/10;362;367;5;80000;2023-04
TJC/2301/1980;C1020;TC/10/20;616;618;2;42200;2023-04
TJC/2301/1982;C1022;TC/10/22;281;283;2;42200;2023-04
TJC/2301/1983;C1023;TC/10/23;379;384;5;80000;2023-04
TJC/2301/1984;C1024;TC/10/24;102;107;5;80000;2023-04
TJC/2301/1986;C1025;TC/10/25;240;247;7;105200;2023-04
TJC/2301/1987;C1026;TC/10/26;59;59;0;17000;2023-04
TJC/2301/1988;C1027;TC/10/27;867;869;2;42200;2023-04
TJC/2301/1981;C1021;TC/10/21;511;512;1;29600;2023-04
TJC/2301/1968;C1009;TC/10/09;189;193;4;67400;2023-04
TJC/2301/1967;C1008;TC/10/08;590;595;5;80000;2023-04
TJC/2301/1966;C1007;TC/10/07;"3.046,00";"3.048,00";2;42200;2023-04
TJC/2301/1944;C0923;TC/09/23;85;85;0;17000;2023-04
TJC/2301/1945;C0924;TC/09/24;372;375;3;54800;2023-04
TJC/2301/1946;C0925;TC/09/25;"1.008,00";"1.014,00";6;92600;2023-04
TJC/2301/1947;C0926;TC/09/26;2;2;0;17000;2023-04
TJC/2301/1948;C0927;TC/09/27;165;165;0;17000;2023-04
TJC/2301/1950;C0928;TC/09/28;400;406;6;92600;2023-04
TJC/2301/1951;C0929;TC/09/29;189;194;5;80000;2023-04
TJC/2301/1952;C0930;TC/09/30;303;303;0;17000;2023-04
TJC/2301/1953;C0931;TC/09/31;41;41;0;17000;2023-04
TJC/2301/1956;C0932;TC/09/32;157;157;0;17000;2023-04
TJC/2301/1959;C0933;TC/09/33;660;666;6;92600;2023-04
TJC/2301/1960;C0934;TC/09/34;301;301;0;17000;2023-04
TJC/2301/1962;C1001;TC/10/01;6;6;0;17000;2023-04
TJC/2301/1963;C1003;TC/10/03;449;451;2;42200;2023-04
TJC/2301/1965;C1005;TC/10/05;37;37;0;17000;2023-04
TJC/2301/1990;C1028;TC/10/28;"1.126,00";"1.126,00";0;17000;2023-04
TJC/2301/1942;C0922;TC/09/22;36;36;0;17000;2023-04
TJC/2301/1991;C1029;TC/10/29;28;28;0;17000;2023-04
TJC/2301/1994;C1031;TC/10/31;33;34;1;29600;2023-04
TJC/2301/2022;C1120;TC/11/20;778;785;7;105200;2023-04
TJC/2301/2024;C1121;TC/11/21;582;591;9;130400;2023-04
TJC/2301/2025;C1122;TC/11/22;366;373;7;105200;2023-04
TJC/2301/2026;C1123;TC/11/23;12;12;0;17000;2023-04
TJC/2301/2027;C1124;TC/11/24;192;196;4;67400;2023-04
TJC/2301/2028;C1125;TC/11/25;425;431;6;92600;2023-04
TJC/2301/2021;C1119;TC/11/19;495;500;5;80000;2023-04
TJC/2301/2030;C1126;TC/11/26;385;397;12;168200;2023-04
TJC/2301/2033;C1128;TC/11/28;792;792;0;17000;2023-04
TJC/2301/2034;C1129;TC/11/29;421;430;9;130400;2023-04
TJC/2301/2035;C1130;TC/11/30;602;611;9;130400;2023-04
TJC/2301/2037;C1132;TC/11/32;693;697;4;67400;2023-04
TJC/2301/2038;C1133;TC/11/33;642;652;10;143000;2023-04
TJC/2301/2040;C1134;TC/11/34;796;811;15;206000;2023-04
TJC/2301/2032;C1127;TC/11/27;156;156;0;17000;2023-04
TJC/2301/2019;C1118;TC/11/18;338;348;10;143000;2023-04
TJC/2301/2017;C1117;TC/11/17;554;554;0;17000;2023-04
TJC/2301/2016;C1116;TC/11/16;962;964;2;42200;2023-04
TJC/2301/1995;C1032;TC/10/32;412;423;11;155600;2023-04
TJC/2301/1997;C1033;TC/10/33;240;244;4;67400;2023-04
TJC/2301/1999;C1034;TC/10/34;846;852;6;92600;2023-04
TJC/2301/2000;C1101;TC/11/01;169;169;0;17000;2023-04
TJC/2301/2001;C1102;TC/11/02;201;201;0;17000;2023-04
TJC/2301/2002;C1103;TC/11/03;1;1;0;17000;2023-04
TJC/2301/2003;C1105;TC/11/05;973;976;3;54800;2023-04
TJC/2301/2005;C1106;TC/11/06;199;203;4;67400;2023-04
TJC/2301/2007;C1107;TC/11/07;372;372;0;17000;2023-04
TJC/2301/2009;C1108;TC/11/08;304;308;4;67400;2023-04
TJC/2301/2010;C1109;TC/11/09;127;127;0;17000;2023-04
TJC/2301/2011;C1110;TC/11/10;30;30;0;17000;2023-04
TJC/2301/2012;C1111;TC/11/11;6;6;0;17000;2023-04
TJC/2301/2013;C1112;TC/11/12;199;201;2;42200;2023-04
TJC/2301/2015;C1115;TC/11/15;211;211;0;17000;2023-04
TJC/2301/1992;C1030;TC/10/30;17;17;0;17000;2023-04
TJC/2301/2429;D0110;TD/01/10;391;396;5;80000;2023-04
TJC/2301/1941;C0921;TC/09/21;282;282;0;17000;2023-04
TJC/2301/1939;C0919;TC/09/19;906;914;8;117800;2023-04
TJC/2301/1869;C0730;TC/07/30;492;498;6;92600;2023-04
TJC/2301/1871;C0731;TC/07/31;875;887;12;168200;2023-04
TJC/2301/1872;C0732;TC/07/32;785;785;0;17000;2023-04
TJC/2301/1873;C0733;TC/07/33;725;731;6;92600;2023-04
TJC/2301/1875;C0734;TC/07/34;268;274;6;92600;2023-04
TJC/2301/1877;C0801;TC/08/01;281;281;0;17000;2023-04
TJC/2301/1867;C0729;TC/07/29;532;538;6;92600;2023-04
TJC/2301/1878;C0802;TC/08/02;34;49;15;206000;2023-04
TJC/2301/1880;C0805;TC/08/05;908;913;5;80000;2023-04
TJC/2301/1882;C0806;TC/08/06;230;231;1;29600;2023-04
TJC/2301/1883;C0807;TC/08/07;385;385;0;17000;2023-04
TJC/2301/1884;C0808;TC/08/08;2;3;1;29600;2023-04
TJC/2301/1885;C0809;TC/08/09;246;248;2;42200;2023-04
TJC/2301/1888;C0810;TC/08/10;432;446;14;193400;2023-04
TJC/2301/1879;C0803;TC/08/03;3;3;0;17000;2023-04
TJC/2301/1865;C0728;TC/07/28;9;9;0;17000;2023-04
TJC/2301/1864;C0727;TC/07/27;156;156;0;17000;2023-04
TJC/2301/1862;C0726;TC/07/26;185;187;2;42200;2023-04
TJC/2301/1845;C0709;TC/07/09;555;562;7;105200;2023-04
TJC/2301/1846;C0710;TC/07/10;39;39;0;17000;2023-04
TJC/2301/1847;C0711;TC/07/11;340;354;14;193400;2023-04
TJC/2301/1848;C0712;TC/07/12;410;411;1;29600;2023-04
TJC/2301/1849;C0715;TC/07/15;266;273;7;105200;2023-04
TJC/2301/1850;C0716;TC/07/16;338;339;1;29600;2023-04
TJC/2301/1852;C0717;TC/07/17;422;422;0;17000;2023-04
TJC/2301/1853;C0718;TC/07/18;465;471;6;92600;2023-04
TJC/2301/1854;C0719;TC/07/19;537;546;9;130400;2023-04
TJC/2301/1855;C0720;TC/07/20;525;531;6;92600;2023-04
TJC/2301/1856;C0721;TC/07/21;0;0;0;17000;2023-04
TJC/2301/1858;C0722;TC/07/22;448;459;11;155600;2023-04
TJC/2301/1859;C0723;TC/07/23;41;41;0;17000;2023-04
TJC/2301/1860;C0724;TC/07/24;"1.077,00";"1.081,00";4;67400;2023-04
TJC/2301/1861;C0725;TC/07/25;380;384;4;67400;2023-04
TJC/2301/1891;C0811;TC/08/11;331;333;2;42200;2023-04
TJC/2301/1940;C0920;TC/09/20;956;963;7;105200;2023-04
TJC/2301/1892;C0812;TC/08/12;526;526;0;17000;2023-04
TJC/2301/1894;C0816;TC/08/16;240;240;0;17000;2023-04
TJC/2301/1923;C0902;TC/09/02;1;1;0;17000;2023-04
TJC/2301/1925;C0903;TC/09/03;343;344;1;29600;2023-04
TJC/2301/1926;C0905;TC/09/05;431;434;3;54800;2023-04
TJC/2301/1927;C0906;TC/09/06;353;359;6;92600;2023-04
TJC/2301/1928;C0907;TC/09/07;241;247;6;92600;2023-04
TJC/2301/1929;C0908;TC/09/08;53;53;0;17000;2023-04
TJC/2301/1922;C0901;TC/09/01;338;346;8;117800;2023-04
TJC/2301/1930;C0909;TC/09/09;340;348;8;117800;2023-04
TJC/2301/1932;C0911;TC/09/11;398;405;7;105200;2023-04
TJC/2301/1933;C0912;TC/09/12;342;342;0;17000;2023-04
TJC/2301/1935;C0915;TC/09/15;320;322;2;42200;2023-04
TJC/2301/1936;C0916;TC/09/16;51;51;0;17000;2023-04
TJC/2301/1937;C0917;TC/09/17;202;202;0;17000;2023-04
TJC/2301/1938;C0918;TC/09/18;97;97;0;17000;2023-04
TJC/2301/1931;C0910;TC/09/10;124;131;7;105200;2023-04
TJC/2301/1921;C0834;TC/08/34;1;1;0;17000;2023-04
TJC/2301/1920;C0833;TC/08/33;34;34;0;17000;2023-04
TJC/2301/1919;C0832;TC/08/32;64;67;3;54800;2023-04
TJC/2301/1895;C0817;TC/08/17;1;1;0;17000;2023-04
TJC/2301/1897;C0818;TC/08/18;242;250;8;117800;2023-04
TJC/2301/1898;C0819;TC/08/19;93;94;1;29600;2023-04
TJC/2301/1899;C0820;TC/08/20;290;295;5;80000;2023-04
TJC/2301/1901;C0821;TC/08/21;862;866;4;67400;2023-04
TJC/2301/1903;C0822;TC/08/22;219;219;0;17000;2023-04
TJC/2301/1905;C0823;TC/08/23;197;199;2;42200;2023-04
TJC/2301/1906;C0824;TC/08/24;356;367;11;155600;2023-04
TJC/2301/1908;C0825;TC/08/25;193;194;1;29600;2023-04
TJC/2301/1910;C0826;TC/08/26;514;514;0;17000;2023-04
TJC/2301/1911;C0827;TC/08/27;9;9;0;17000;2023-04
TJC/2301/1913;C0828;TC/08/28;248;251;3;54800;2023-04
TJC/2301/1915;C0829;TC/08/29;123;123;0;17000;2023-04
TJC/2301/1916;C0830;TC/08/30;453;454;1;29600;2023-04
TJC/2301/1918;C0831;TC/08/31;656;657;1;29600;2023-04
TJC/2301/1893;C0815;TC/08/15;186;186;0;17000;2023-04
TJC/2301/1652;C0109;TC/01/09;440;444;4;67400;2023-04
TJC/2301/2431;D0111;TD/01/11;"1.915,00";"1.918,00";3;54800;2023-04
TJC/2301/2435;D0115;TD/01/15;350;358;8;117800;2023-04
TJC/2301/2940;D1719;TD/17/19;468;468;0;17000;2023-04
TJC/2301/2941;D1720;TD/17/20;63;65;2;42200;2023-04
TJC/2301/2942;D1721;TD/17/21;113;113;0;17000;2023-04
TJC/2301/2943;D1722;TD/17/22;10;10;0;17000;2023-04
TJC/2301/2944;TD/17/23;TD/17/23;1;1;0;17000;2023-04
TJC/2301/2945;D1724;TD/17/24;1;1;0;17000;2023-04
TJC/2301/2938;D1718;TD/17/18;683;686;3;54800;2023-04
TJC/2301/2947;D1725;TD/17/25;258;262;4;67400;2023-04
TJC/2301/2949;D1727;TD/17/27;2;2;0;17000;2023-04
TJC/2301/2950;D1728;TD/17/28;56;56;0;17000;2023-04
TJC/2301/2951;D1729;TD/17/29;674;674;0;17000;2023-04
TJC/2301/2952;D1730;TD/17/30;825;831;6;92600;2023-04
TJC/2301/2953;D1731;TD/17/31;"1.187,00";"1.190,00";3;54800;2023-04
TJC/2301/2954;D1732;TD/17/32;46;46;0;17000;2023-04
TJC/2301/2948;D1726;TD/17/26;561;565;4;67400;2023-04
TJC/2301/2955;D1733;TD/17/33;292;292;0;17000;2023-04
TJC/2301/2936;D1717;TD/17/17;733;738;5;80000;2023-04
TJC/2301/2934;D1715;TD/17/15;469;477;8;117800;2023-04
TJC/2301/2915;D1632;TD/16/32;457;471;14;193400;2023-04
TJC/2301/2916;D1633;TD/16/33;698;701;3;54800;2023-04
TJC/2301/2917;D1634;TD/16/34;309;310;1;29600;2023-04
TJC/2301/2919;D1701;TD/17/01;383;386;3;54800;2023-04
TJC/2301/2921;D1702;TD/17/02;286;290;4;67400;2023-04
TJC/2301/2923;D1703;TD/17/03;155;162;7;105200;2023-04
TJC/2301/2935;D1716;TD/17/16;660;668;8;117800;2023-04
TJC/2301/2924;D1705;TD/17/05;7;7;0;17000;2023-04
TJC/2301/2926;D1707;TD/17/07;198;204;6;92600;2023-04
TJC/2301/2927;D1708;TD/17/08;310;320;10;143000;2023-04
TJC/2301/2928;D1709;TD/17/09;485;495;10;143000;2023-04
TJC/2301/2929;D1710;TD/17/10;68;68;0;17000;2023-04
TJC/2301/2930;D1711;TD/17/11;118;118;0;17000;2023-04
TJC/2301/2932;D1712;TD/17/12;173;173;0;17000;2023-04
TJC/2301/2925;D1706;TD/17/06;105;112;7;105200;2023-04
TJC/2301/2956;D1734;TD/17/34;300;308;8;117800;2023-04
TJC/2301/2957;D1801;TD/18/01;441;444;3;54800;2023-04
TJC/2301/2958;D1803;TD/18/03;224;224;0;17000;2023-04
TJC/2301/2983;D1827;TD/18/27;63;63;0;17000;2023-04
TJC/2301/2984;D1828;TD/18/28;21;21;0;17000;2023-04
TJC/2301/2985;D1829;TD/18/29;23;23;0;17000;2023-04
TJC/2301/2987;D1830;TD/18/30;157;159;2;42200;2023-04
TJC/2301/2988;D1831;TD/18/31;121;121;0;17000;2023-04
TJC/2301/2990;D1832;TD/18/32;547;557;10;143000;2023-04
TJC/2301/2982;D1826;TD/18/26;572;576;4;67400;2023-04
TJC/2301/2991;D1833;TD/18/33;810;813;3;54800;2023-04
TJC/2301/2994;D1901;TD/19/01;481;483;2;42200;2023-04
TJC/2301/2996;D1902;TD/19/02;366;374;8;117800;2023-04
TJC/2301/2997;D1903;TD/19/03;2;2;0;17000;2023-04
TJC/2301/2998;D1905;TD/19/05;607;613;6;92600;2023-04
TJC/2301/2999;D1906;TD/19/06;210;210;0;17000;2023-04
TJC/2301/3001;D1907;TD/19/07;33;35;2;42200;2023-04
TJC/2301/2993;D1834;TD/18/34;436;441;5;80000;2023-04
TJC/2301/2981;D1825;TD/18/25;9;9;0;17000;2023-04
TJC/2301/2980;D1824;TD/18/24;131;132;1;29600;2023-04
TJC/2301/2979;D1823;TD/18/23;0;0;0;17000;2023-04
TJC/2301/2959;D1805;TD/18/05;270;275;5;80000;2023-04
TJC/2301/2961;D1807;TD/18/07;"1.768,00";"1.768,00";0;17000;2023-04
TJC/2301/2962;D1808;TD/18/08;198;200;2;42200;2023-04
TJC/2301/2963;D1809;TD/18/09;451;459;8;117800;2023-04
TJC/2301/2965;D1810;TD/18/10;"1.687,00";"1.697,00";10;143000;2023-04
TJC/2301/2966;D1811;TD/18/11;"1.360,00";"1.367,00";7;105200;2023-04
TJC/2301/2967;D1812;TD/18/12;296;296;0;17000;2023-04
TJC/2301/2969;D1815;TD/18/15;85;88;3;54800;2023-04
TJC/2301/2970;D1816;TD/18/16;5;5;0;17000;2023-04
TJC/2301/2972;D1817;TD/18/17;951;957;6;92600;2023-04
TJC/2301/2973;D1818;TD/18/18;452;455;3;54800;2023-04
TJC/2301/2975;D1819;TD/18/19;577;588;11;155600;2023-04
TJC/2301/2976;D1820;TD/18/20;176;184;8;117800;2023-04
TJC/2301/2977;D1821;TD/18/21;34;34;0;17000;2023-04
TJC/2301/2978;D1822;TD/18/22;247;247;0;17000;2023-04
TJC/2301/2914;D1631;TD/16/31;111;117;6;92600;2023-04
TJC/2301/2913;D1630;TD/16/30;90;94;4;67400;2023-04
TJC/2301/2912;D1629;TD/16/29;699;699;0;17000;2023-04
TJC/2301/2910;D1628;TD/16/28;77;77;0;17000;2023-04
TJC/2301/2846;D1503;TD/15/03;884;891;7;105200;2023-04
TJC/2301/2848;D1505;TD/15/05;854;856;2;42200;2023-04
TJC/2301/2849;D1507;TD/15/07;143;143;0;17000;2023-04
TJC/2301/2850;D1508;TD/15/08;122;122;0;17000;2023-04
TJC/2301/2851;D1509;TD/15/09;1;1;0;17000;2023-04
TJC/2301/2852;D1510;TD/15/10;406;408;2;42200;2023-04
TJC/2301/2845;D1501;TD/15/01;63;63;0;17000;2023-04
TJC/2301/2853;D1511;TD/15/11;68;75;7;105200;2023-04
TJC/2301/2855;D1515;TD/15/15;490;492;2;42200;2023-04
TJC/2301/2856;D1516;TD/15/16;"1.059,00";"1.065,00";6;92600;2023-04
TJC/2301/2857;D1517;TD/15/17;36;36;0;17000;2023-04
TJC/2301/2859;D1518;TD/15/18;"2.445,00";"2.450,00";5;80000;2023-04
TJC/2301/2860;D1519;TD/15/19;6;6;0;17000;2023-04
TJC/2301/2861;D1520;TD/15/20;645;645;0;17000;2023-04
TJC/2301/2854;D1512;TD/15/12;343;345;2;42200;2023-04
TJC/2301/2844;D1234;TD/12/34;825;838;13;180800;2023-04
TJC/2301/2843;D1233;TD/12/33;723;733;10;143000;2023-04
TJC/2301/2842;D1232;TD/12/32;942;948;6;92600;2023-04
TJC/2301/2824;D1217;TD/12/17;218;220;2;42200;2023-04
TJC/2301/2826;D1218;TD/12/18;0;0;0;17000;2023-04
TJC/2301/2827;D1219;TD/12/19;146;146;0;17000;2023-04
TJC/2301/2828;D1220;TD/12/20;251;251;0;17000;2023-04
TJC/2301/2829;D1221;TD/12/21;456;461;5;80000;2023-04
TJC/2301/2830;D1222;TD/12/22;536;550;14;193400;2023-04
TJC/2301/2831;D1223;TD/12/23;492;498;6;92600;2023-04
TJC/2301/2832;D1224;TD/12/24;"1.600,00";"1.608,00";8;117800;2023-04
TJC/2301/2833;D1225;TD/12/25;133;133;0;17000;2023-04
TJC/2301/2834;D1226;TD/12/26;257;261;4;67400;2023-04
TJC/2301/2835;D1227;TD/12/27;3;3;0;17000;2023-04
TJC/2301/2837;D1228;TD/12/28;138;138;0;17000;2023-04
TJC/2301/2838;D1229;TD/12/29;517;526;9;130400;2023-04
TJC/2301/2839;D1230;TD/12/30;337;337;0;17000;2023-04
TJC/2301/2840;D1231;TD/12/31;11;11;0;17000;2023-04
TJC/2301/2863;D1521;TD/15/21;391;393;2;42200;2023-04
TJC/2301/3002;D1908;TD/19/08;13;15;2;42200;2023-04
TJC/2301/2864;D1522;TD/15/22;21;21;0;17000;2023-04
TJC/2301/2866;D1524;TD/15/24;372;374;2;42200;2023-04
TJC/2301/2891;D1611;TD/16/11;343;349;6;92600;2023-04
TJC/2301/2893;D1612;TD/16/12;556;560;4;67400;2023-04
TJC/2301/2894;D1615;TD/16/15;366;372;6;92600;2023-04
TJC/2301/2895;D1617;TD/16/17;2;2;0;17000;2023-04
TJC/2301/2898;D1618;TD/16/18;188;188;0;17000;2023-04
TJC/2301/2899;D1619;TD/16/19;433;433;0;17000;2023-04
TJC/2301/2889;D1610;TD/16/10;363;364;1;29600;2023-04
TJC/2301/2900;D1620;TD/16/20;616;624;8;117800;2023-04
TJC/2301/2903;D1622;TD/16/22;214;214;0;17000;2023-04
TJC/2301/2904;D1623;TD/16/23;233;233;0;17000;2023-04
TJC/2301/2905;D1624;TD/16/24;281;281;0;17000;2023-04
TJC/2301/2906;D1625;TD/16/25;204;206;2;42200;2023-04
TJC/2301/2908;D1626;TD/16/26;205;205;0;17000;2023-04
TJC/2301/2909;D1627;TD/16/27;22;22;0;17000;2023-04
TJC/2301/2902;D1621;TD/16/21;395;406;11;155600;2023-04
TJC/2301/2888;D1609;TD/16/09;278;281;3;54800;2023-04
TJC/2301/2886;D1608;TD/16/08;394;397;3;54800;2023-04
TJC/2301/2885;D1607;TD/16/07;283;283;0;17000;2023-04
TJC/2301/2867;D1525;TD/15/25;264;267;3;54800;2023-04
TJC/2301/2868;D1526;TD/15/26;164;164;0;17000;2023-04
TJC/2301/2869;D1527;TD/15/27;98;98;0;17000;2023-04
TJC/2301/2870;D1528;TD/15/28;584;589;5;80000;2023-04
TJC/2301/2871;D1529;TD/15/29;21;21;0;17000;2023-04
TJC/2301/2872;D1530;TD/15/30;125;126;1;29600;2023-04
TJC/2301/2873;D1531;TD/15/31;131;131;0;17000;2023-04
TJC/2301/2875;D1532;TD/15/32;400;404;4;67400;2023-04
TJC/2301/2876;D1533;TD/15/33;140;140;0;17000;2023-04
TJC/2301/2877;D1534;TD/15/34;397;402;5;80000;2023-04
TJC/2301/2878;D1601;TD/16/01;365;370;5;80000;2023-04
TJC/2301/2879;D1602;TD/16/02;21;21;0;17000;2023-04
TJC/2301/2880;D1603;TD/16/03;13;13;0;17000;2023-04
TJC/2301/2882;D1605;TD/16/05;265;271;6;92600;2023-04
TJC/2301/2883;D1606;TD/16/06;841;848;7;105200;2023-04
TJC/2301/2865;D1523;TD/15/23;224;235;11;155600;2023-04
TJC/2301/2822;D1215;TD/12/15;680;680;0;17000;2023-04
TJC/2301/3003;D1909;TD/19/09;373;380;7;105200;2023-04
TJC/2301/3005;D1911;TD/19/11;126;130;4;67400;2023-04
TJC/2301/3129;D2222;TD/22/22;296;299;3;54800;2023-04
TJC/2301/3130;D2223;TD/22/23;"1.564,00";"1.570,00";6;92600;2023-04
TJC/2301/3131;D2225;TD/22/25;3;3;0;17000;2023-04
TJC/2301/3132;D2226;TD/22/26;970;970;0;17000;2023-04
TJC/2301/3133;D2227;TD/22/27;550;554;4;67400;2023-04
TJC/2301/3135;D2228;TD/22/28;731;742;11;155600;2023-04
TJC/2301/3128;D2221;TD/22/21;"1.230,00";"1.235,00";5;80000;2023-04
TJC/2301/3137;D2229;TD/22/29;736;742;6;92600;2023-04
TJC/2301/3139;D2231;TD/22/31;"1.040,00";"1.048,00";8;117800;2023-04
TJC/2301/3140;D2301;TD/23/01;644;647;3;54800;2023-04
TJC/2301/3141;D2302;TD/23/02;837;837;0;17000;2023-04
TJC/2301/3142;D2303;TD/23/03;311;311;0;17000;2023-04
TJC/2301/3143;D2305;TD/23/05;520;524;4;67400;2023-04
TJC/2301/3144;D2307;TD/23/07;92;92;0;17000;2023-04
TJC/2301/3138;D2230;TD/22/30;416;418;2;42200;2023-04
TJC/2301/3145;D2308;TD/23/08;890;891;1;29600;2023-04
TJC/2301/3127;D2220;TD/22/20;32;32;0;17000;2023-04
TJC/2301/3125;D2218;TD/22/18;44;44;0;17000;2023-04
TJC/2301/3107;D2130;TD/21/30;318;318;0;17000;2023-04
TJC/2301/3108;D2131;TD/21/31;672;672;0;17000;2023-04
TJC/2301/3109;D2201;TD/22/01;908;909;1;29600;2023-04
TJC/2301/3110;D2203;TD/22/03;1;1;0;17000;2023-04
TJC/2301/3111;D2205;TD/22/05;524;526;2;42200;2023-04
TJC/2301/3114;D2207;TD/22/07;0;0;0;17000;2023-04
TJC/2301/3126;D2219;TD/22/19;278;278;0;17000;2023-04
TJC/2301/3115;D2208;TD/22/08;1;1;0;17000;2023-04
TJC/2301/3118;D2210;TD/22/10;281;283;2;42200;2023-04
TJC/2301/3119;D2211;TD/22/11;375;375;0;17000;2023-04
TJC/2301/3120;D2212;TD/22/12;730;737;7;105200;2023-04
TJC/2301/3122;D2215;TD/22/15;292;299;7;105200;2023-04
TJC/2301/3123;D2216;TD/22/16;"1.019,00";"1.024,00";5;80000;2023-04
TJC/2301/3124;D2217;TD/22/17;747;747;0;17000;2023-04
TJC/2301/3116;D2209;TD/22/09;1;1;0;17000;2023-04
TJC/2301/3148;D2309;TD/23/09;711;717;6;92600;2023-04
TJC/2301/3150;D2311;TD/23/11;77;77;0;17000;2023-04
TJC/2301/3152;D2312;TD/23/12;993;994;1;29600;2023-04
TJC/2301/0231;TA/03/07;TA/03/07;139;141;2;42200;2023-04
TJC/2301/1812;TC/06/10;TC/06/10;469;472;3;54800;2023-04
TJC/1409/0001;TH D01;TH D/01;447;453;6;92600;2023-04
TJC/2301/3173;D2331;TD/23/31;125;125;0;17000;2023-04
TJC/2301/3171;D2330;TD/23/30;327;328;1;29600;2023-04
TJC/2301/3153;D2315;TD/23/15;799;799;0;17000;2023-04
